condition,wandb_id,wandb_name,created_at,state
CartpoleSwingup@a100,pbi0qj23,CartpoleSwingup_DelayedMLP_delay15_eff15-20260910-065642,2026-09-10T10:56:43Z,finished
CartpoleSwingup@a100,q8v5223p,CartpoleSwingup_DelayedMLP_delay20_eff20-20260909-064625,2026-09-09T10:46:26Z,finished
CartpoleSwingup@a100,rd5p15dy,CartpoleSwingup_DelayedLSTM_delay30_eff30-20260910-082126,2026-09-10T12:21:27Z,finished
CartpoleSwingup@a100,sudv25bf,CartpoleSwingup_DelayedLSTM_delay0_eff0-20260910-085035,2026-09-10T12:50:43Z,finished
CartpoleSwingup@a100,t73skwjf,CartpoleSwingup_DelayedLSTM_delay20_eff20-20260910-091007,2026-09-10T13:10:12Z,finished
CartpoleSwingup@a100,tf3vl6cs,CartpoleSwingup_DelayedLSTM_delay15_eff15-20260910-073133,2026-09-10T11:31:34Z,finished
CartpoleSwingup@a100,up4je8oa,CartpoleSwingup_DelayedMLP_delay10_eff10-20260909-064526,2026-09-09T10:45:29Z,finished
CartpoleSwingup@a100,vsnzznac,CartpoleSwingup_FlatForwardModel_delay0_eff0-20260909-063605,2026-09-09T10:36:06Z,finished
CartpoleSwingup@a100,yv581kk5,CartpoleSwingup_DelayedMLP_delay0_eff0-20260910-065558,2026-09-10T10:56:10Z,finished
CartpoleSwingup@a100,z11vcfjs,CartpoleSwingup_DelayedMLP_delay5_eff5-20260909-064141,2026-09-09T10:41:43Z,finished
CartpoleSwingup@h200,9qjvdolt,CartpoleSwingup_DelayedMLP_delay0_eff0-20260909-063711,2026-09-09T10:37:12Z,finished
CartpoleSwingup@h200,kkn44l81,CartpoleSwingup_DelayedMLP_delay15_eff15-20260909-064537,2026-09-09T10:45:38Z,finished
CartpoleSwingup@h200,smqiv2a4,CartpoleSwingup_FlatForwardModel_delay20_eff20-20260909-063623,2026-09-09T10:36:23Z,finished
CartpoleSwingup@h200,takol7ik,CartpoleSwingup_DelayedMLP_delay5_eff5-20260909-064231,2026-09-09T10:42:32Z,finished
CheetahRun@a100,p3fz4rdv,CheetahRun_FlatForwardModel_delay10_eff10-20260914-141004,2026-09-14T18:10:24Z,finished
CheetahRun@h200,10ro8zan,CheetahRun_DelayedMLP_delay10_eff10-20260914-124923,2026-09-14T16:49:31Z,finished
CheetahRun@h200,eg6m2gcz,CheetahRun_DelayedMLP_delay0_eff0-20260914-124923,2026-09-14T16:49:31Z,finished
CheetahRun@h200,ghtu14q4,CheetahRun_DelayedMLP_delay5_eff5-20260914-124851,2026-09-14T16:48:52Z,finished
CheetahRun@h200,gscmgukc,CheetahRun_DelayedMLP_delay0_eff0-20260914-121245,2026-09-14T16:12:55Z,finished
CheetahRun@h200,kmmdl31l,CheetahRun_DelayedMLP_delay10_eff10-20260914-121245,2026-09-14T16:12:55Z,finished
CheetahRun@h200,kwedfsns,CheetahRun_DelayedMLP_delay2_eff2-20260914-121245,2026-09-14T16:12:55Z,finished
CheetahRun@h200,oj7ns8mi,CheetahRun_DelayedMLP_delay5_eff5-20260914-121245,2026-09-14T16:12:55Z,finished
CheetahRun@h200,vfd5c5m3,CheetahRun_FlatForwardModel_delay5_eff5-20260914-141004,2026-09-14T18:10:24Z,finished
HopperHop-warp@h200,a5xc6e16,HopperHop_DelayedMLP_delay0_eff0-20260915-111325,2026-09-15T15:13:35Z,running
HopperHop@h200,iavivoo1,HopperHop_DelayedMLP_delay10_eff10-20260915-103442,2026-09-15T14:34:49Z,running
HopperHop@h200,mt3gujwf,HopperHop_DelayedMLP_delay0_eff0-20260915-103148,2026-09-15T14:31:49Z,running
HopperHop@h200,vwspuh50,HopperHop_DelayedMLP_delay5_eff5-20260915-103442,2026-09-15T14:34:49Z,running
HopperHop@h200,ysivaws3,HopperHop_DelayedMLP_delay15_eff15-20260915-103442,2026-09-15T14:34:49Z,running
HumanoidWalk@a100,5xotyi8w,HumanoidWalk_FlatForwardModel_delay15_eff15-20260909-082205,2026-09-09T12:22:07Z,finished
HumanoidWalk@a100,6bjbs3a6,HumanoidWalk_DelayedMLP_delay20_eff20-20260909-082059,2026-09-09T12:21:07Z,finished
HumanoidWalk@a100,6pjh47uq,HumanoidWalk_FlatForwardModel_delay0_eff0-20260909-082138,2026-09-09T12:21:39Z,finished
HumanoidWalk@a100,6sdnzid5,HumanoidWalk_DelayedMLP_delay12_eff12-20260909-082055,2026-09-09T12:21:07Z,finished
HumanoidWalk@a100,87yfjaox,HumanoidWalk_FlatForwardModel_delay5_eff5-20260909-082141,2026-09-09T12:21:42Z,finished
HumanoidWalk@a100,b31k311n,HumanoidWalk_FlatForwardModel_delay10_eff10-20260911-100412,2026-09-11T14:04:16Z,finished
HumanoidWalk@a100,do8t4mt5,HumanoidWalk_DelayedMLP_delay12_eff12-20260911-095529,2026-09-11T13:55:52Z,finished
HumanoidWalk@a100,enz45lkz,HumanoidWalk_DelayedMLP_delay10_eff10-20260911-095529,2026-09-11T13:55:52Z,crashed
HumanoidWalk@a100,h50r8xwd,HumanoidWalk_DelayedMLP_delay7_eff7-20260909-082055,2026-09-09T12:21:07Z,finished
HumanoidWalk@a100,hz20ro85,HumanoidWalk_DelayedMLP_delay0_eff0-20260909-082055,2026-09-09T12:21:07Z,finished
HumanoidWalk@a100,jorslhah,HumanoidWalk_DelayedMLP_delay15_eff15-20260909-082059,2026-09-09T12:21:07Z,finished
HumanoidWalk@a100,ju7xc5yq,HumanoidWalk_DelayedMLP_delay5_eff5-20260909-082055,2026-09-09T12:21:07Z,finished
HumanoidWalk@a100,of6usyeu,HumanoidWalk_FlatForwardModel_delay10_eff10-20260909-082147,2026-09-09T12:21:48Z,crashed
HumanoidWalk@a100,savvtr0o,HumanoidWalk_FlatForwardModel_delay20_eff20-20260909-082226,2026-09-09T12:22:27Z,finished
HumanoidWalk@a100,yz1ptwhv,HumanoidWalk_DelayedMLP_delay10_eff10-20260909-082055,2026-09-09T12:21:07Z,finished
HumanoidWalk@h200,3952837u,HumanoidWalk_FlatForwardModel_delay12_eff12-20260909-111225,2026-09-09T15:12:36Z,finished
HumanoidWalk@h200,pbhcx9sw,HumanoidWalk_FlatForwardModel_delay10_eff10-20260909-115205,2026-09-09T15:52:16Z,crashed
HumanoidWalk@h200,rdmvguxm,HumanoidWalk_DelayedMLP_delay0_eff0-20260910-105757,2026-09-10T14:58:06Z,finished
HumanoidWalk@h200,td30g3jx,HumanoidWalk_DelayedMLP_delay2_eff2-20260909-082055,2026-09-09T12:21:07Z,finished
HumanoidWalk@h200,v3fnqqhw,HumanoidWalk_DelayedMLP_delay7_eff7-20260910-105121,2026-09-10T14:51:38Z,crashed
HumanoidWalk@h200,vd0h6cs5,HumanoidWalk_FlatForwardModel_delay7_eff7-20260909-111225,2026-09-09T15:12:36Z,finished
HumanoidWalk@h200,w6j5kgrw,HumanoidWalk_FlatForwardModel_delay10_eff10-20260909-111225,2026-09-09T15:12:36Z,finished
HumanoidWalk@h200,xj19crft,HumanoidWalk_DelayedMLP_delay10_eff10-20260910-105757,2026-09-10T14:58:06Z,finished
WalkerWalk@a100,06qarzob,WalkerWalk_FlatForwardModel_delay20_eff20-20260909-065926,2026-09-09T10:59:27Z,finished
WalkerWalk@a100,2r98flil,WalkerWalk_FlatForwardModel_delay10_eff10-20260909-065916,2026-09-09T10:59:22Z,finished
WalkerWalk@a100,6xh19whl,WalkerWalk_FlatForwardModel_delay5_eff5-20260909-065826,2026-09-09T10:58:27Z,finished
WalkerWalk@a100,b3n2s2e8,WalkerWalk_FlatForwardModel_delay25_eff25-20260911-100818,2026-09-11T14:08:31Z,finished
WalkerWalk@a100,byx8gn30,WalkerWalk_FlatForwardModel_delay2_eff2-20260909-065817,2026-09-09T10:58:18Z,finished
WalkerWalk@a100,eldxqhi6,WalkerWalk_DelayedMLP_delay10_eff10-20260909-065229,2026-09-09T10:52:31Z,finished
WalkerWalk@a100,ihmu33v6,WalkerWalk_FlatForwardModel_delay7_eff7-20260909-082055,2026-09-09T12:21:07Z,finished
WalkerWalk@a100,klx83qee,WalkerWalk_DelayedMLP_delay25_eff25-20260911-065658,2026-09-11T10:57:10Z,finished
WalkerWalk@a100,kv9n0wke,WalkerWalk_FlatForwardModel_delay10_eff10-20260911-101245,2026-09-11T14:12:57Z,finished
WalkerWalk@a100,ln7wa5w0,WalkerWalk_DelayedMLP_delay5_eff5-20260909-065042,2026-09-09T10:50:43Z,finished
WalkerWalk@a100,lrrbnmz9,WalkerWalk_DelayedMLP_delay10_eff10-20260911-063618,2026-09-11T10:36:38Z,finished
WalkerWalk@a100,msj9aand,WalkerWalk_DelayedMLP_delay0_eff0-20260909-065037,2026-09-09T10:50:38Z,finished
WalkerWalk@a100,ojyv7y0b,WalkerWalk_FlatForwardModel_delay0_eff0-20260909-065916,2026-09-09T10:59:22Z,finished
WalkerWalk@a100,qt2rwbr3,WalkerWalk_DelayedMLP_delay5_eff5-20260911-095529,2026-09-11T13:55:52Z,finished
WalkerWalk@a100,s3m12gft,WalkerWalk_FlatForwardModel_delay15_eff15-20260909-065936,2026-09-09T10:59:37Z,finished
WalkerWalk@a100,sbt8k29r,WalkerWalk_DelayedMLP_delay7_eff7-20260909-082055,2026-09-09T12:21:07Z,finished
WalkerWalk@a100,wb3qdz5g,WalkerWalk_DelayedMLP_delay20_eff20-20260911-063618,2026-09-11T10:36:38Z,finished
WalkerWalk@h200,0y0gvn9t,WalkerWalk_FlatForwardModel_delay7_eff7-20260909-111643,2026-09-09T15:16:45Z,finished
WalkerWalk@h200,8yg1tuyy,WalkerWalk_DelayedMLP_delay5_eff5-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,d8tw15kf,WalkerWalk_DelayedMLP_delay15_eff15-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,e9e1text,WalkerWalk_DelayedMLP_delay10_eff10-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,emgexiis,WalkerWalk_FlatForwardModel_delay0_eff0-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,gqmlj9v3,WalkerWalk_FlatForwardModel_delay20_eff20-20260911-101245,2026-09-11T14:12:57Z,finished
WalkerWalk@h200,hy37byf0,WalkerWalk_FlatForwardModel_delay5_eff5-20260915-102444,2026-09-15T14:24:55Z,running
WalkerWalk@h200,iaocswhq,WalkerWalk_FlatForwardModel_delay7_eff7-20260915-101426,2026-09-15T14:14:46Z,running
WalkerWalk@h200,jkl1pbwo,WalkerWalk_FlatForwardModel_delay10_eff10-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,jp5jehho,WalkerWalk_DelayedMLP_delay0_eff0-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,ljbl8xs7,WalkerWalk_DelayedMLP_delay12_eff12-20260915-101426,2026-09-15T14:14:46Z,running
WalkerWalk@h200,nr9ad1y5,WalkerWalk_DelayedMLP_delay20_eff20-20260909-065229,2026-09-09T10:52:31Z,finished
WalkerWalk@h200,q0hmxbcn,WalkerWalk_FlatForwardModel_delay15_eff15-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,q6qw38i6,WalkerWalk_FlatForwardModel_delay20_eff20-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,qvvivhpj,WalkerWalk_DelayedMLP_delay20_eff20-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,t3sip7o4,WalkerWalk_DelayedMLP_delay15_eff15-20260909-065127,2026-09-09T10:51:30Z,finished
WalkerWalk@h200,tuak796l,WalkerWalk_FlatForwardModel_delay12_eff12-20260915-101426,2026-09-15T14:14:46Z,running
WalkerWalk@h200,u9b3rz2e,WalkerWalk_DelayedMLP_delay7_eff7-20260915-101426,2026-09-15T14:14:46Z,running
WalkerWalk@h200,ux5zpb3v,WalkerWalk_FlatForwardModel_delay25_eff25-20260914-121245,2026-09-14T16:12:55Z,finished
WalkerWalk@h200,vl2lu8ge,WalkerWalk_DelayedMLP_delay25_eff25-20260914-121245,2026-09-14T16:12:55Z,finished
